,subscribed
30728,0
11537,0
32502,0
3105,0
27833,0
19048,0
5597,0
3226,0
19083,0
21287,0
32200,0
28321,0
30841,1
22438,0
35141,1
36177,0
7554,0
1987,0
10541,1
30655,0
33288,1
23358,0
3318,0
13897,0
5753,0
36402,1
5719,0
10758,0
6425,0
9320,0
17130,0
30147,1
16817,0
24419,0
1480,0
7941,0
6886,0
22417,0
15187,0
4417,0
2203,0
14737,0
36386,0
26968,0
30103,0
34992,0
35890,0
28685,0
39497,1
19603,0
17566,0
39254,0
14652,0
2858,0
9470,0
13681,1
14550,0
16434,0
20092,0
22831,0
23931,0
8258,0
37843,0
15528,1
1205,0
11210,0
3453,0
10600,0
24873,0
40362,0
30065,0
33713,0
2919,0
4048,0
19238,1
19037,1
38241,0
12296,0
9384,0
10141,1
20646,0
5152,0
30196,0
36854,0
10511,0
34802,0
28317,0
11994,0
880,0
6421,0
40354,1
2005,0
8736,0
30896,0
5870,0
32666,0
33853,0
12486,0
848,0
19713,0
16845,0
8750,0
35421,0
27357,0
17325,0
10994,0
16277,0
5000,0
3129,0
32506,0
7058,0
5033,0
15445,1
1351,0
38148,0
34396,1
18044,0
21187,0
21950,0
26803,0
21428,0
30475,1
7703,0
37728,1
12800,0
15117,0
5553,0
34401,0
8522,0
29204,0
8192,0
24056,0
34906,0
28238,0
19633,0
34692,0
35618,0
28411,0
5807,0
8572,0
36390,1
8501,0
33036,0
39806,0
30294,0
28044,0
577,0
14361,0
34283,0
5026,0
4174,0
18896,0
27872,1
6837,0
35900,1
27236,0
7984,0
7976,0
24373,0
24792,0
1664,0
3173,1
35030,0
13937,0
29096,0
8686,0
30231,1
18482,0
36090,0
8770,0
10057,0
17240,0
5522,0
2486,0
28074,1
33475,0
32008,0
16634,0
8554,0
16159,0
20376,0
16968,0
28665,0
1081,0
32939,0
32137,0
35723,0
5705,0
15106,0
14365,0
35289,0
36559,0
34925,0
38801,1
34458,0
34568,0
4051,0
21882,0
37438,1
35856,0
31241,0
10447,0
41162,1
19745,1
5523,0
12566,0
4639,0
30188,1
36703,0
36557,0
6102,0
8849,0
6117,0
38826,0
25031,0
39698,1
861,0
5856,0
13724,0
19609,0
40291,0
344,0
597,0
29962,0
37966,0
24154,0
11062,0
25152,0
3861,0
24035,0
38337,0
36988,0
15090,0
11199,0
36363,0
25079,0
3898,0
26389,0
29971,0
10958,0
21297,1
4360,0
39944,1
20095,0
10371,0
38807,1
8887,0
27217,0
24409,0
13314,0
15286,0
34147,0
6579,0
19247,0
974,0
751,0
28345,0
31546,1
12846,0
31913,0
31256,0
8213,0
8283,0
28148,0
14008,0
5425,0
5728,1
41012,0
3846,0
35712,0
33335,0
2608,0
9306,0
15343,0
1755,0
22801,0
20462,0
30993,0
15867,0
38065,1
27050,0
16148,0
24676,0
19777,0
35707,0
8437,0
24260,0
38660,1
1019,0
16872,0
2373,0
33507,0
40487,0
34628,0
5879,0
12185,0
20704,0
4945,0
19027,0
29576,1
20681,0
36966,1
17606,0
25764,0
26638,0
27964,0
29759,1
7800,0
12298,0
40203,0
33865,0
38195,0
10709,0
25725,0
35376,0
8206,0
21652,0
17309,0
11655,0
16447,0
9878,0
36482,0
624,0
18526,0
30146,1
9931,0
40223,1
11335,0
37498,0
22650,0
10389,0
7073,0
28026,0
34204,0
17584,0
15276,0
29523,0
26295,0
21573,0
37561,0
31318,0
12033,0
28563,0
4108,0
24040,1
1633,0
12053,0
39290,0
4393,0
23362,0
30260,0
18227,0
9233,0
23037,0
19321,0
32498,0
20740,1
6823,0
28798,0
9579,0
13058,0
6774,0
32926,0
21327,0
29301,0
10523,0
38002,0
23598,0
11508,0
2783,0
31402,0
16585,0
35711,0
12527,0
37920,0
34793,0
38580,1
29079,0
9161,0
26237,0
40490,1
19360,0
17950,0
15963,0
22407,0
15932,0
34140,0
1896,0
29677,0
21340,0
36713,0
4751,0
7667,0
14001,0
20932,0
7206,0
36298,0
29918,0
20801,0
6847,0
3608,0
33935,0
16330,0
35653,0
31189,0
22083,0
19550,0
40315,0
37166,0
39917,0
4730,0
17410,0
6387,0
2084,0
9934,0
26210,0
20429,1
24597,0
8745,0
1095,0
6681,0
24638,0
30608,0
7834,0
4592,0
19718,0
240,0
20077,0
7974,0
26963,0
28603,0
5973,0
22191,0
37813,0
10908,0
24437,0
33158,0
24306,0
24649,0
16084,0
16774,0
14038,0
39783,0
28311,0
315,0
21057,1
28172,0
36929,1
11344,0
35093,0
35733,0
40149,1
19543,0
12629,0
27533,0
296,0
16293,0
34805,0
36453,1
21821,0
28383,0
8600,1
13432,0
27006,0
5281,0
26342,0
9479,0
3658,0
31709,0
32438,0
37600,0
6763,0
16855,0
431,0
7890,0
39856,0
23664,0
36366,0
9535,0
528,0
22778,0
37719,0
32964,0
31243,0
6008,0
20419,0
19693,0
20417,1
39275,1
2655,0
19544,0
28772,0
19753,0
23387,0
3203,0
32071,0
28579,1
24098,0
27905,1
22936,0
509,0
30865,0
30943,0
5488,0
40697,0
18853,0
17519,0
32038,0
38962,0
12711,0
40551,1
40217,0
149,0
31225,0
14099,1
32451,0
4756,0
5150,0
8369,0
8062,0
8021,0
16205,0
31982,0
30550,0
38597,0
20294,0
19575,0
24783,0
36788,0
103,0
11152,0
7782,0
28244,0
9611,0
31649,0
9011,0
27340,0
17233,0
31102,0
19262,0
16499,0
9850,0
38017,0
9060,0
24507,0
38384,1
15686,0
31369,0
28114,0
34455,0
33661,0
14616,0
28077,0
7276,0
36378,0
38625,1
2506,0
5764,0
23984,0
4667,0
35901,0
15412,0
9005,0
23609,0
2239,0
25785,0
1168,0
12962,0
35185,0
11833,0
36552,1
14494,0
4988,0
38799,0
19867,0
6547,0
10444,0
22688,0
16142,0
5431,0
340,0
27952,1
22034,0
7431,0
30020,1
15851,0
3754,0
2144,0
39219,0
8805,0
19442,1
26317,0
30970,0
16424,0
36312,0
14932,0
34871,0
35319,0
37420,0
30875,1
36617,1
11932,0
4365,0
36836,1
39277,0
1812,0
1542,0
6929,0
24021,1
33046,0
33729,0
23302,0
12104,0
23864,0
2268,0
39234,0
34724,0
11734,1
9454,0
3409,0
15693,0
40076,0
7864,0
35494,0
39249,0
7334,0
37187,0
38056,1
30615,1
40645,1
22756,0
27873,0
39877,1
13101,0
32508,0
14887,1
10472,0
16314,0
12706,0
27416,0
25959,0
5223,0
6557,0
20311,1
5194,0
8925,0
31887,0
31775,0
7321,0
3589,0
29289,0
23526,0
25350,0
21984,0
15754,0
1794,0
38989,0
19584,0
96,0
41109,1
37132,1
15882,0
14255,0
32828,0
29199,0
21053,0
38902,0
18228,0
4789,0
19379,0
38315,1
7582,0
13237,0
11349,0
13335,0
20839,0
2136,0
239,0
27555,0
41083,1
14073,0
35779,1
32178,0
12548,0
11322,0
9761,0
15667,0
22777,0
21316,0
24261,0
16989,0
1739,0
15544,0
25595,0
27019,0
38901,0
16701,1
7279,0
17624,0
3078,0
15922,0
32464,0
4682,0
31611,0
39459,1
28533,1
35087,0
9858,0
30900,0
1680,0
40906,0
38718,0
17242,0
16682,0
9049,0
10571,0
8511,1
32991,0
3613,0
15026,0
33441,0
6900,0
11228,0
1118,0
34318,0
5436,0
15775,0
22809,0
33265,0
24865,0
30588,0
13182,1
31041,1
1573,0
40386,1
16570,0
26420,0
24700,0
15490,0
27484,0
25904,0
24404,0
12952,0
13146,0
6276,0
16977,0
36695,1
25404,0
11515,0
38486,0
38900,0
1272,0
5180,0
18346,0
11140,0
31385,0
39221,0
23741,0
30824,0
32105,0
37591,0
19986,0
40763,1
16580,0
31393,0
30178,1
11001,0
10894,0
13592,0
13311,0
27794,1
30046,1
23767,0
12102,0
12939,0
31881,0
13619,0
38302,1
2362,0
33259,0
37404,1
25978,0
17548,0
39688,1
14660,0
659,0
2701,0
23271,0
7226,0
11105,0
20636,0
26228,0
34321,0
25647,0
31167,0
11533,0
34966,0
11487,0
1495,0
9072,0
26,0
40466,1
18936,0
14458,0
32663,0
15429,0
38033,0
27811,1
30242,0
151,0
6432,0
16695,0
23867,0
7010,0
8028,0
6251,0
20545,0
36601,1
2985,0
27571,0
39989,1
37227,0
32963,0
8018,0
23236,0
23650,0
38255,1
11643,0
21031,0
1158,0
24489,0
35364,0
8890,0
885,0
1649,0
39645,1
14249,0
10471,0
11843,0
15369,0
15189,1
31478,0
27694,0
27077,0
14893,0
17546,0
12244,0
10820,0
11236,0
28777,0
28521,0
23939,0
29535,0
20987,0
31370,0
16715,0
32095,0
34005,0
15745,0
28840,0
5481,0
33093,0
14952,0
20532,1
17923,0
18327,0
23410,0
30927,0
30626,1
9628,0
40130,1
36360,0
3644,0
32774,0
18674,0
13455,0
38402,0
34406,0
7810,0
17300,0
28264,0
29901,1
37613,0
30633,0
28235,1
37890,1
33463,1
11436,0
28729,1
21986,0
32183,0
6889,0
21136,0
12376,0
24092,1
3258,1
19251,0
24071,0
21182,0
9822,0
1502,0
8117,0
14672,0
11776,0
40,0
20997,0
3178,0
30888,0
3024,0
16897,0
39170,0
10312,0
32984,0
10485,0
20638,0
6036,0
37329,0
7612,0
2752,0
17862,0
8138,0
28586,1
24636,0
33192,0
13345,0
21086,0
16795,0
33872,0
34251,0
23951,0
14591,1
12825,0
23100,0
11681,0
29093,0
4653,0
14466,0
5891,0
41053,0
5362,0
33804,1
33859,0
10552,0
22321,0
29205,0
39112,0
30918,0
38308,1
13678,0
33938,0
9644,0
12815,0
4390,0
31543,0
672,0
4780,0
12663,0
29947,0
694,0
16143,0
16474,0
36614,0
29976,1
17331,0
14556,0
1218,0
10425,0
33943,0
15367,0
10296,1
37674,0
21339,0
28279,0
269,0
19298,0
24483,0
40489,0
9428,0
26008,0
15539,0
36595,0
39394,0
21767,0
9596,0
30215,0
31154,0
27322,0
15938,0
33413,0
2933,0
32410,0
36575,0
3550,0
11939,0
22229,0
13260,0
31146,0
39797,0
553,0
26045,0
37251,0
37551,1
7918,0
28552,0
29039,1
13394,0
3238,0
38009,1
33137,0
38892,0
5548,1
33260,0
21440,0
19206,0
28926,0
36954,0
18487,0
19369,0
21852,0
37221,1
22868,0
7305,0
27166,0
7364,0
20391,0
19878,0
7695,0
39889,1
12645,0
7628,0
33825,0
4231,0
33518,0
33205,0
9932,0
35704,0
28368,0
936,0
9379,0
32654,0
17386,0
33024,0
21090,1
15765,0
34411,1
2855,0
11257,0
20172,0
9799,0
8309,0
35832,0
19683,0
34725,0
27775,0
2394,0
39062,1
3822,0
33691,0
16787,1
19549,0
32144,0
32108,0
38022,1
5951,0
35269,0
32866,0
26327,0
29922,0
1923,0
27884,1
36151,0
33708,0
16909,0
17175,1
11764,0
7547,1
30650,0
22275,0
15433,0
6274,0
25638,0
9234,0
31933,0
26557,0
22263,0
11985,0
34058,0
35081,0
28529,0
343,0
4270,0
40789,1
26294,0
27212,0
35963,0
40925,1
2000,0
28596,0
5385,0
14264,0
3789,0
32785,0
9014,0
7423,0
30001,0
27403,0
4773,0
5506,0
26571,0
38684,1
5833,0
22736,0
25427,0
31749,0
5441,0
37906,0
5988,0
38713,1
21910,0
30187,0
27253,0
30582,0
26806,0
1651,0
2790,0
31214,0
39684,0
14412,0
11960,0
10974,1
6897,0
6233,0
7944,0
28412,1
26161,0
2627,0
40026,1
27662,0
22865,0
21715,0
28022,0
34974,0
906,0
1831,0
20597,0
35383,0
40168,1
3064,0
23745,0
7303,0
4152,0
24334,0
17878,0
25399,0
31237,0
30673,0
34913,0
6733,0
9957,0
12903,0
24884,0
29409,1
8746,0
29702,0
8083,0
22825,0
20569,1
19889,0
34938,0
22639,0
930,0
20559,1
2390,0
33909,0
15101,0
25056,0
17431,0
30481,1
4480,0
17238,1
14135,0
39257,0
13177,0
36719,0
33423,0
5872,0
2966,0
14181,0
33931,0
36912,1
39097,0
12034,0
30725,0
38320,0
29224,0
1571,0
4173,0
13194,0
30627,0
35267,0
14130,0
2832,0
13616,1
20701,0
21567,0
36092,0
27532,0
38683,0
24163,0
37737,1
28287,0
27168,0
35214,0
2628,0
18977,0
23791,0
10334,0
39737,1
27120,0
3484,0
31727,0
28952,0
29436,0
7004,0
34462,0
29627,0
35092,1
10504,0
6203,0
18933,0
439,0
28170,0
30745,0
13130,1
17088,0
958,0
4352,0
19253,0
10004,0
19235,0
32005,0
1306,0
32180,0
6277,1
24333,0
20264,0
34369,1
19700,0
9544,1
23715,0
10000,0
39400,0
2916,0
10327,0
7260,0
22022,0
23146,0
29984,0
33006,0
25318,0
19214,0
35295,0
38459,0
39558,1
423,0
15041,0
21837,1
22096,0
36455,1
17112,0
25586,0
13111,0
14745,0
24862,0
15250,0
25789,0
19279,0
37507,1
15337,0
17678,0
11723,0
15845,0
40204,1
35562,0
2607,0
27728,0
18723,0
3487,0
33520,0
6443,0
21092,1
36235,1
14285,0
21020,0
28450,0
32358,0
18370,0
16528,0
40179,0
12632,0
8512,0
26843,0
19291,0
11787,1
9522,0
20245,0
16630,1
31828,0
35332,0
10382,0
12596,0
40460,1
35065,0
12204,0
22169,0
30304,1
33624,0
26499,0
23459,0
24539,0
38391,1
23577,0
14526,0
12625,0
24910,0
21210,0
30845,0
24975,1
18501,0
16525,0
1422,0
28067,0
9608,0
1951,0
29731,0
15914,0
2165,0
7949,1
35082,0
11535,0
34804,0
35423,0
35698,0
6876,0
21365,0
40873,1
39636,0
25380,0
4281,0
8577,0
17817,0
24197,0
150,0
3090,0
20431,0
18552,0
35683,0
31991,0
17580,0
37192,1
32596,0
31678,0
29327,0
26525,0
9199,0
11691,0
36573,0
39803,0
26132,0
36359,0
25893,0
38170,0
38854,1
8619,0
14829,0
25932,0
31362,0
584,0
3499,0
31407,0
38592,0
10837,0
37651,1
11341,0
9927,0
17553,0
25835,0
14508,0
28561,0
35594,0
37616,1
40199,0
29837,0
20908,0
34026,1
5468,0
35149,0
7727,0
16870,0
10636,0
13071,0
25865,0
11716,0
19717,0
27951,1
24161,0
18902,0
24874,0
11178,0
10576,0
14389,0
10781,0
12598,0
24104,0
6771,0
40822,1
13985,0
31830,0
10293,0
30977,0
11926,0
17544,0
37570,0
22242,0
4460,0
22526,1
26974,0
34931,0
17790,0
32852,0
9619,0
17478,0
2720,0
12310,0
13636,0
33880,0
31483,0
22424,0
4206,0
34244,0
16382,0
37701,1
26641,0
25191,0
1919,0
167,0
1130,0
16510,0
30144,0
38026,0
37144,0
34429,0
34122,1
13974,1
7621,0
24609,0
38106,0
11919,0
39704,0
23629,0
31279,0
13005,0
32002,0
39153,1
27861,0
2564,0
35763,0
30442,1
35212,0
31812,0
23445,0
35368,0
32712,0
15911,0
13192,0
37759,0
3084,0
2345,0
10884,0
26000,0
29303,0
5729,0
5284,0
8224,0
1459,0
32717,1
10912,0
26338,0
33603,0
27005,0
7600,0
1354,0
38863,0
21390,0
8436,0
9212,1
18813,0
28555,0
1675,0
39241,0
28029,0
9019,0
28049,0
8636,0
7035,0
25510,0
31063,0
31799,0
21047,0
16347,0
18525,0
14589,0
21158,0
12416,0
33674,0
34248,0
29753,0
38512,0
4576,0
40629,1
29561,0
6519,0
26495,0
19132,0
18621,0
24086,1
14433,0
31489,0
18793,0
18469,0
39285,0
35008,0
2818,0
32803,0
15761,0
33242,0
34382,0
39395,1
20833,0
20470,0
29573,0
40955,0
14546,0
27505,0
39559,1
37746,0
13955,0
30551,0
29698,0
19284,0
14753,0
37271,0
8587,0
24472,0
24473,0
36502,0
29479,0
39438,1
28813,0
878,0
34971,0
33474,0
32949,0
15850,0
2873,0
7805,1
33548,0
11519,0
26304,0
9689,0
31708,0
37204,1
13003,0
19501,0
12134,0
723,0
6057,0
28640,0
28816,0
39323,1
30174,1
23092,0
12840,0
12959,0
28617,1
3385,0
35908,0
9283,0
7996,0
12217,0
10026,0
22368,0
13638,0
2184,0
35735,0
28819,1
1447,0
9760,0
10707,0
23721,0
21124,0
36897,0
20424,0
30328,0
40707,1
3263,1
34958,0
7155,0
10774,0
39884,0
9001,0
33085,0
5278,0
5176,0
37919,0
28028,0
34854,0
30511,0
21318,0
30979,0
13269,0
32534,0
26269,0
28999,0
9530,0
28843,0
18972,0
13271,0
15364,0
5860,1
16190,0
3836,0
21173,0
2579,0
13905,0
9195,0
6062,0
1079,0
35200,1
38610,0
4227,0
20507,0
15432,0
25600,0
38091,1
740,0
15207,0
7053,0
12457,1
36756,1
33439,1
32186,0
30113,0
37449,0
26993,0
40890,0
22546,0
13217,0
28138,0
38240,0
23298,0
13789,0
18034,0
18914,0
29981,0
20640,0
33470,0
5788,0
25663,0
22545,0
14063,1
9956,0
40599,0
17186,0
13713,0
7395,0
23119,0
25207,0
36525,1
36468,0
21693,0
13141,0
544,0
14830,0
17150,0
32600,0
34981,0
36691,1
25088,0
21156,0
35016,0
33749,0
9941,0
27268,0
25333,0
10352,0
18433,0
31359,0
22226,1
9557,0
33032,0
34095,0
30721,0
18567,0
26590,0
4069,0
8942,0
28140,0
37829,0
1563,0
17639,0
34266,0
24402,0
40806,1
28373,0
37115,0
16891,0
25290,1
37103,0
19241,1
26710,0
25112,0
915,0
23209,0
309,0
20242,0
33663,0
25860,0
25159,0
33754,0
24292,0
36111,0
5426,0
4176,0
27248,0
164,0
19250,0
10778,0
36752,0
16004,0
35588,0
35626,0
24806,0
22109,0
26570,0
13012,1
11627,0
14244,0
38521,0
23237,0
10578,0
32187,0
15791,1
5478,0
591,0
23112,0
29322,0
36956,1
31123,0
19169,1
14128,0
13769,0
15859,0
18071,0
33278,0
17128,0
31078,0
26700,0
12729,0
25359,0
19933,0
19031,0
19592,0
11632,0
24090,1
20838,0
5900,0
2706,0
31537,0
29034,0
10757,0
10460,0
14808,0
23726,0
19689,0
2899,0
36714,0
33340,0
34689,0
33899,1
15552,0
8754,0
36693,1
18665,0
5571,0
10393,0
27160,0
648,0
24025,1
5444,0
516,0
33306,1
33179,0
8838,0
13603,0
5780,0
10261,0
21257,0
30881,0
12895,0
19398,0
1222,0
17587,0
5182,0
471,0
14803,0
5737,0
37396,1
40285,1
20194,0
22762,0
29987,0
5032,0
38015,0
17765,0
3780,0
32292,0
14792,0
8314,0
17040,0
16704,0
26215,0
14144,0
6506,0
13979,1
18682,0
1201,0
7765,0
23127,0
26817,0
7417,0
10539,0
16959,0
39708,1
31646,1
18256,0
17500,0
40475,0
39805,1
4011,0
40368,1
13383,0
31965,0
22269,0
12265,0
38307,1
18222,0
17474,0
25892,0
38446,1
23813,0
28404,0
30352,0
20874,0
2149,0
30129,1
24242,0
29921,0
37384,0
27683,0
16773,0
40205,1
26983,0
2076,0
32307,0
11467,0
5635,0
614,0
21525,0
15366,0
7160,0
8578,0
26200,0
33558,0
14515,1
29353,0
26793,0
11351,0
24964,0
13872,0
19471,0
9252,0
1005,0
29473,0
20892,0
7972,0
2540,0
23700,0
29673,0
38758,1
5213,0
25206,0
37811,0
17452,0
25104,0
20270,0
2835,0
36813,1
35773,0
6025,0
35219,1
14865,0
19595,0
35037,0
3546,0
1708,0
29917,0
21617,0
25521,0
39878,0
30013,1
39142,0
14670,0
39940,0
15360,0
2887,0
14307,0
34513,0
21055,0
20097,0
32584,0
12462,1
9918,0
24432,0
15315,0
16719,0
24831,0
5044,0
12774,0
19017,1
34615,0
27026,0
18425,0
1432,0
1819,0
17440,0
20649,0
25852,0
40604,0
36461,0
25983,1
18763,0
38042,1
29632,0
17000,0
36142,0
13410,0
21988,1
29297,0
32000,0
13866,0
29998,0
23212,0
13110,0
3033,0
19170,0
6978,0
20899,0
24822,0
12291,0
14018,0
18731,0
5049,0
34584,0
11609,0
24322,0
22714,0
7046,0
18178,1
25354,0
2984,0
36764,0
17355,0
35615,0
5490,0
25019,0
13588,0
22934,0
22254,0
37846,1
19143,0
38489,0
34053,0
26596,0
24966,0
31777,0
8143,0
28315,0
13523,0
8357,1
1035,0
13316,0
32327,0
13459,0
39039,0
9250,0
1749,0
14930,0
24920,1
29001,0
23,0
27122,0
33576,0
1618,0
29912,0
20406,0
15465,0
8907,0
13047,0
408,0
22927,0
10766,0
25083,0
36972,0
35121,0
14561,0
23386,0
39060,1
23884,0
22199,0
3194,0
38086,0
1704,0
1639,0
26013,0
20551,0
39180,1
37542,0
7879,0
25566,0
5534,0
34856,0
12892,0
27959,1
39124,0
36883,0
32037,0
13138,0
27445,0
12118,0
9818,0
37943,0
35530,1
7167,0
9059,0
39837,1
8268,0
11466,0
25209,0
5733,0
30808,0
4819,0
10905,0
31157,0
37938,1
6626,1
15148,0
17082,1
40872,0
37782,0
11945,0
3486,0
8203,0
14046,1
31349,0
32482,0
34786,0
28547,0
18159,0
29283,0
30907,0
23036,0
38532,1
19786,0
25242,0
32233,0
24105,1
17492,0
16327,0
31506,0
7722,1
35148,0
31559,0
1207,0
31747,0
15426,0
31540,0
2143,0
14213,0
28159,0
30736,0
14332,0
23837,0
29378,0
5130,0
16673,0
39150,1
15128,0
26401,0
33592,0
13098,0
35954,0
41153,0
1960,0
23737,0
1674,0
11116,0
38757,1
36267,0
35294,0
17565,1
26365,0
40119,1
3282,0
34090,0
32644,0
38570,0
24037,1
12406,0
25254,0
40107,1
31390,0
39847,1
12006,0
7460,0
13512,0
40272,0
35778,0
34544,0
36942,0
6562,0
39547,0
5743,0
24991,0
24877,0
1860,0
17115,0
40166,0
24655,0
9114,0
31754,0
20295,0
21558,0
14078,0
1838,0
3131,0
16678,1
30567,0
30957,0
28518,1
18174,0
35577,0
9230,0
16407,0
27904,0
15170,0
18245,0
38805,1
26554,0
24112,0
11452,0
31486,0
10450,0
3815,0
9481,0
36503,1
30467,0
26351,0
34246,0
18874,0
37514,1
6559,0
30960,0
17353,1
32426,0
13381,0
19555,0
20234,0
21589,0
21358,0
25832,0
19194,0
32132,0
14102,0
24375,0
361,0
3722,0
20888,0
5842,0
40159,1
25322,0
27921,1
15954,0
16103,0
16674,0
6326,0
30840,0
29721,0
6965,0
6717,0
732,0
3513,0
23010,1
40621,0
570,0
10735,0
25384,0
22365,0
1922,0
839,0
6682,0
28188,0
17984,0
38924,0
33122,0
3212,0
31185,0
643,0
2376,0
39005,1
35183,0
35923,1
23021,0
144,0
10886,0
8845,0
2404,0
20618,0
39801,0
2669,0
34104,0
36544,0
20109,0
37796,1
3455,0
30606,0
281,0
20895,0
17729,0
1979,0
20114,0
28836,0
36623,1
11493,0
6390,0
3070,0
964,0
36907,0
1766,0
13930,0
22084,0
25543,0
17690,0
34499,0
15435,0
11129,0
3089,1
16351,0
3864,0
22138,0
26047,0
7684,0
231,0
9297,0
23723,0
13701,1
24552,0
7203,0
28452,0
15673,0
386,0
22933,0
21258,0
39145,0
35527,0
15227,0
27883,0
39687,1
12326,0
40380,0
28504,0
19606,0
36689,0
32702,0
20346,0
23117,0
8259,0
13225,0
24659,0
16381,0
40980,1
168,0
29762,0
26455,0
15201,0
36898,0
15606,0
1888,0
29237,0
4813,0
30145,1
20425,0
38943,1
36474,0
23346,0
40367,0
16764,0
19956,0
29965,1
7141,0
15508,0
6181,0
6404,0
26264,0
129,1
17342,0
33062,0
33473,0
17278,1
33867,0
38786,1
15190,1
33656,0
16321,1
6523,0
39863,1
39348,1
31492,0
30727,0
24926,0
1305,0
17433,0
10403,0
40061,1
30239,0
28833,0
36806,1
36576,0
29694,0
22631,0
28173,0
27301,0
3994,0
29253,1
8706,0
31435,0
26400,0
10103,0
33020,0
29566,0
24778,1
24506,0
13027,1
26196,0
30759,0
19729,0
13994,0
35765,0
10956,0
7440,0
28118,0
39363,1
22170,0
27258,0
14503,0
31713,0
38868,1
29209,0
1703,0
12888,0
30757,1
8749,0
11806,0
37485,0
4337,0
38568,1
8694,0
30101,0
33021,0
36307,1
3479,0
29589,0
3636,0
34598,0
15692,0
25818,0
18662,0
30858,0
33659,0
29075,1
32370,0
38039,0
19548,0
398,0
35746,0
25787,0
24405,0
3051,0
14588,0
10210,0
12535,0
9755,0
14262,0
21296,0
10422,0
23282,0
19364,0
5483,0
13015,0
21048,0
39138,1
18768,0
26735,0
17382,0
35869,1
30010,0
15123,1
6144,0
27635,0
35172,0
19317,0
8397,0
21888,0
5539,0
30746,0
39473,1
23312,0
382,0
29985,0
16971,0
14855,0
31954,0
15496,0
1848,0
13672,0
37608,0
10965,0
6751,0
22985,0
35506,0
32957,0
34075,0
83,1
8735,0
6879,0
9023,0
31440,0
31347,0
7502,0
20798,0
12891,0
35241,0
13284,0
6411,0
29367,0
17029,1
4432,0
20862,0
14166,0
30768,0
28970,0
10843,0
3400,0
11022,0
25801,0
23794,0
22377,0
29147,0
32911,0
30457,0
8678,0
18873,0
11699,0
12703,1
36522,0
37740,1
38265,0
12090,0
5316,0
15534,0
2719,0
39907,0
24610,0
39828,1
12714,0
18797,0
9905,0
22519,0
26162,0
12297,0
16430,0
98,0
37055,0
7730,0
2015,0
13629,0
40742,1
3597,0
8467,0
37339,0
781,0
6290,0
34311,0
7509,0
11016,0
35414,0
3516,0
13338,0
10806,0
13920,0
22830,1
30474,0
15525,0
15480,1
28569,1
37140,1
27674,0
8725,0
9359,0
7209,0
18470,0
6666,0
8714,0
16413,0
15711,0
27136,0
34590,0
18872,0
34046,0
14882,0
39223,1
12844,0
11348,0
2201,0
5944,0
25232,0
3303,0
17833,0
10188,0
40957,1
8946,0
15202,0
14373,0
18392,0
38877,1
8914,0
29616,0
3121,0
40709,1
27113,0
27428,0
3354,0
10220,0
36520,0
27773,1
351,0
36305,0
39464,0
22529,0
13191,0
32236,0
17023,0
7578,0
40224,1
17229,0
3294,0
7306,0
38584,0
26752,0
32518,0
25217,0
33245,0
37756,1
20261,0
19537,0
25537,0
25519,0
10945,0
39373,1
9021,0
34548,0
17947,0
24538,0
29733,0
34403,0
3704,0
20169,0
567,0
27273,0
40155,0
20877,0
24398,0
37023,1
34828,0
26484,0
33105,0
31654,0
21994,0
11220,0
35405,0
20305,0
15171,0
5018,0
10711,0
16990,0
16247,0
27032,0
34955,0
27998,0
28839,0
33458,0
12360,0
38488,0
28454,0
20478,0
32721,0
35069,0
23959,0
4705,0
33780,0
16270,0
11051,0
22972,0
23708,0
19845,0
24559,0
25634,0
12180,0
34800,0
13134,0
14998,0
17340,0
41082,1
17766,0
20327,0
14942,0
35815,1
19576,0
6082,0
12604,0
26076,0
6318,0
11374,0
629,0
33528,0
26862,0
7215,0
11656,0
12463,1
38587,1
31234,1
2674,0
23717,0
38332,1
21351,0
33823,0
32773,0
14216,1
17800,0
30326,0
1031,0
23078,0
20794,0
21622,0
2309,0
29407,0
39563,1
13180,0
31162,0
33679,0
2583,0
8094,0
3498,0
29221,0
4134,0
25225,0
1091,0
7923,0
4204,0
15506,0
32258,0
39202,1
36911,0
9999,0
5184,0
26835,0
21624,0
15548,0
32707,1
19975,0
29077,0
31977,1
26272,0
6180,0
4300,0
298,0
14825,0
32399,0
28098,0
35206,0
37537,0
25741,0
26315,0
27063,0
18182,0
13147,0
24986,0
4534,0
16223,0
39494,1
3569,1
6961,0
12608,0
35068,1
28519,0
4074,0
41119,0
21281,0
40685,1
16568,0
27594,0
13910,0
17785,0
34709,0
15591,0
13537,0
40185,1
15925,0
13528,0
8473,0
24658,0
34982,1
721,0
25377,0
19404,0
35378,0
34130,1
17660,0
23579,0
29491,0
36889,0
696,0
29267,0
27201,0
17594,0
18047,0
32768,0
32715,1
5670,0
14002,0
9860,0
25998,0
22416,0
15637,1
23636,0
25416,0
39069,0
31429,0
27271,1
6150,0
25326,0
3542,0
29865,0
273,0
15282,0
25156,0
39583,0
11664,0
4572,0
1034,0
40675,1
31445,0
12779,0
34677,0
4940,0
27766,0
10995,0
28553,0
36939,1
8667,0
28751,0
31682,0
9323,0
2096,0
29603,0
39788,1
19422,0
8413,0
13725,0
33488,1
14848,0
26846,0
16055,0
312,0
9948,0
19396,0
18541,0
39204,1
15175,0
34627,0
9353,0
7647,0
28771,0
18758,0
